endTime,artistName,trackName,msPlayed
2021-10-07 17:16,Deluxe,Extra Mile,303925
2021-10-07 17:21,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,298120
2021-10-07 17:25,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2021-10-07 17:28,Limahl,Never Ending Story,212173
2021-10-07 17:32,Natiruts,Quero Ser Feliz Também - Ao Vivo,214613
2021-10-07 17:36,Dua Lipa,Last Dance,228976
2021-10-07 17:40,Miura Jam,Black Rover,236426
2021-10-07 17:43,Empire of the Sun,Walking On A Dream,198440
2021-10-07 17:46,Portugal. The Man,Feel It Still,163253
2021-10-07 17:49,The Outfield,Your Love,216466
2021-10-07 17:54,Foreigner,Waiting for a Girl like You,292066
2021-10-07 17:55,John Legend,All of Me,22647
2021-10-08 02:21,New Order,Blue Monday '88,244720
2021-10-08 02:25,Michael Sembello,Maniac,244707
2021-10-08 02:29,Tame Impala,The Less I Know The Better,216320
2021-10-08 02:32,Gorgon City,Take It All,213014
2021-10-08 02:35,Portugal. The Man,Feel It Still,163253
2021-10-08 02:39,Portugal. The Man,Atomic Man,227253
2021-10-08 02:43,Gorillaz,Feel Good Inc.,222640
2021-10-08 02:46,Lykke Li,I Follow Rivers,228467
2021-10-08 02:51,Disclosure,Latch,255632
2021-10-08 02:54,Secondcity,I Wanna Feel,186067
2021-10-08 02:58,Gorillaz,On Melancholy Hill,233867
2021-10-08 03:02,Moloko,Sing It Back - Boris Dlugosch Mix,278000
2021-10-08 03:06,Gorgon City,Go All Night,200361
2021-10-08 03:09,The Weeknd,Blinding Lights,200040
2021-10-08 03:13,Portugal. The Man,Rich Friends,221627
2021-10-08 03:18,The Verve,Lucky Man,293587
2021-10-08 03:21,a-ha,Take on Me,225280
2021-10-08 03:25,The Outfield,Your Love,216467
2021-10-08 03:30,Foals,Inhaler,292547
2021-10-08 03:34,Peter Bjorn and John,Young Folks,276693
2021-10-08 03:38,Aqua,Barbie Girl,197960
2021-10-08 03:41,Gorgon City,Ready For Your Love,198881
2021-10-08 03:45,Portugal. The Man,Purple Yellow Red and Blue,249747
2021-10-08 03:49,Portugal. The Man,So Young,246480
2021-10-08 03:52,Philip George,Wish You Were Mine - Radio Edit,177561
2021-10-08 03:56,Karen Harding,Say Something - Zac Samuel Remix,213135
2021-10-08 03:59,Rick Astley,Never Gonna Give You Up,213573
2021-10-08 04:03,Limahl,Never Ending Story,212173
2021-10-08 04:07,Michael Jackson,Love Never Felt So Good,246027
2021-10-08 04:11,Shawn Mendes,Never Be Alone,215813
2021-10-08 04:15,Goldroom,City Girls,295250
2021-10-08 04:19,Gorgon City,Imagination,217961
2021-10-08 04:27,Friendly Fires,Paris - Aeroplane Remix,465333
2021-10-08 04:31,Route 94,My Love (feat. Jess Glynne),259934
2021-10-08 04:37,Low Roar,I'll Keep Coming,352347
2021-10-08 04:40,Gorgon City,There For You,186493
2021-10-08 04:44,Duke Dumont,Real Life,205773
2021-10-08 04:47,Sofi Tukker,House Arrest,216442
2021-10-08 04:51,Sawyer Fredericks,This Fire,226600
2021-10-08 04:54,The Star-Lord’s,Come and Get Your Love,211000
2021-10-08 04:58,Alan Walker,Faded,212627
2021-10-08 05:03,Red Hot Chili Peppers,Can't Stop,269000
2021-10-08 05:08,The Verve,Bitter Sweet Symphony - Remastered 2016,357267
2021-10-08 05:12,Franz Ferdinand,Take Me Out,237027
2021-10-08 05:17,8D Tunes,Everywhere (8D Audio),259677
2021-10-08 05:20,99 Souls,The Girl Is Mine,216613
2021-10-08 05:24,Ace of Base,All That She Wants,211213
2021-10-08 05:29,Aerosmith,Angel,308907
2021-10-08 05:33,Aerosmith,Dream On,266960
2021-10-08 05:38,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",299760
2021-10-08 05:42,The Weeknd,Starboy,230453
2021-10-08 05:47,The Weeknd,I Feel It Coming,269187
2021-10-08 05:50,The Wanted,Glad You Came,197936
2021-10-08 05:57,Underset,Berlin,414876
2021-10-08 06:00,The Turtles,Happy Together,176293
2021-10-08 06:03,Travis,Know Nothing,180773
2021-10-08 06:07,Tom Odell,Another Love,244360
2021-10-08 06:17,Third Eye Blind,Semi-Charmed Life,11413
2021-10-08 13:21,J Balvin,Que Locura,23081
2021-10-08 16:07,John Legend,All of Me,31600
2021-10-08 16:11,Black Pumas,Colors,246586
2021-10-08 16:12,Tiësto,Don't Be Shy,81719
2021-10-08 16:15,Olivia Rodrigo,good 4 u,178146
2021-10-08 16:19,Yung Anime,Tokyo Ghoul Opening (Unravel),236161
2021-10-08 16:23,Bajo Kontrol,La Cinta Rosa,246700
2021-10-08 16:26,Two Door Cinema Club,Undercover Martyn,167773
2021-10-08 16:31,Milky Chance,Stolen Dance,313684
2021-10-08 16:36,El Cuarteto De Nos,Cómo pasa el tiempo,260866
2021-10-08 16:40,Macross 82-99,Plástico Amor,258624
2021-10-08 16:44,Black Pumas,Colors,246586
2021-10-08 16:49,Juan Pablo Vega,Nada Personal,281960
2021-10-08 16:57,Carlos Vives,Alicia Adorada,492703
2021-10-08 17:02,Los Tres,Un Amor Violento,272520
2021-10-08 17:07,David Pabon,Caradura,317586
2021-10-08 17:11,Foster The People,Pumped Up Kicks,239600
2021-10-08 17:14,Flo Rida,Right Round,204640
2021-10-08 17:19,Conjunto Chaney,Amor De Primavera,270990
2021-10-08 17:23,Cage The Elephant,Come A Little Closer,218808
2021-10-08 17:27,Tan Bionica,Obsesionario en la Mayor,266840
2021-10-08 17:30,Naldo,5 Minutos,177996
2021-10-08 17:30,Olivia Rodrigo,good 4 u,3940
2021-10-08 17:34,Black Pumas,Colors,246586
2021-10-08 17:38,Vantage,Dancing All Night,235000
2021-10-08 17:42,El Cuarteto De Nos,Cómo pasa el tiempo,260866
2021-10-08 17:45,Conjunto Chaney,Amor De Primavera,178013
2021-10-08 17:50,Poncho,Please Me,268466
2021-10-08 17:55,Juan Pablo Vega,Nada Personal,281960
2021-10-08 17:57,Monsieur Periné,Mi Libertad,130168
2021-10-08 18:00,Two Door Cinema Club,Undercover Martyn,167773
2021-10-08 18:03,Yung Anime,Tokyo Ghoul Opening (Unravel),236161
2021-10-08 18:08,Bajo Kontrol,La Cinta Rosa,246700
2021-10-08 18:12,Black Pumas,Colors,246586
2021-10-08 18:16,The Temper Trap,Sweet Disposition,231546
2021-10-08 18:20,Yung Anime,Tokyo Ghoul Opening (Unravel),236161
2021-10-08 18:25,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-10-08 18:29,Julieta Venegas,Algo Está Cambiando,240120
2021-10-08 18:45,David Pabon,Caradura,210349
2021-10-10 10:39,Black Pumas,Colors,116492
2021-10-10 10:54,Black Pumas,Colors,246586
2021-10-10 10:57,Olivia Rodrigo,good 4 u,178146
2021-10-10 11:02,Macross 82-99,Plástico Amor,258624
2021-10-10 11:06,Tan Bionica,Obsesionario en la Mayor,266840
2021-10-10 11:11,Vantage,Count What You Have Now,300000
2021-10-10 11:12,Vantage,Dancing All Night,32361
2021-10-10 11:16,Carlos Vives,Alicia Adorada,255600
2021-10-10 11:21,David Pabon,Caradura,317586
2021-10-10 11:24,Two Door Cinema Club,Undercover Martyn,167773
2021-10-10 11:28,El Cuarteto De Nos,Cómo pasa el tiempo,260866
2021-10-10 11:34,Milky Chance,Stolen Dance,313684
2021-10-10 11:38,Julieta Venegas,Algo Está Cambiando,240120
2021-10-10 11:42,Yung Anime,Tokyo Ghoul Opening (Unravel),236161
2021-10-10 11:46,Foster The People,Pumped Up Kicks,239600
2021-10-10 11:50,Poncho,Please Me,268466
2021-10-10 11:54,Bajo Kontrol,La Cinta Rosa,246700
2021-10-10 11:58,Rauw Alejandro,Todo De Ti,199604
2021-10-10 12:03,Conjunto Chaney,Amor De Primavera,319921
2021-10-10 12:09,Monsieur Periné,Mi Libertad,336666
2021-10-10 12:11,Two Door Cinema Club,Undercover Martyn,167773
2021-10-10 12:17,David Pabon,Caradura,317586
2021-10-10 12:22,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-10-10 12:27,Los Tres,Un Amor Violento,272520
2021-10-10 12:40,Mon Laferte,Amárrame,108801
2021-10-10 16:36,Goldroom,City Girls,295250
2021-10-10 16:39,Harry Styles,Watermelon Sugar,174000
2021-10-10 16:43,Black Pumas,Colors,246586
2021-10-10 16:46,David Zowie,House Every Weekend - Radio Edit,182767
2021-10-10 16:50,Cage The Elephant,Come A Little Closer,229346
2021-10-10 17:02,Foster The People,Call It What You Want - Treasure Fingers Pre-Party Remix Radio Edit,147989
2021-10-11 13:26,Foster The People,Call It What You Want - Treasure Fingers Pre-Party Remix Radio Edit,74322
2021-10-11 13:31,Milky Chance,Stolen Dance,313684
2021-10-11 13:35,8D Tunes,Everywhere (8D Audio),259677
2021-10-11 13:41,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-10-11 13:45,Tame Impala,The Less I Know The Better,216320
2021-10-11 13:49,Foster The People,Pumped Up Kicks,239600
2021-10-11 13:52,Empire of the Sun,Walking On A Dream,198440
2021-10-11 13:56,Blur,Girls & Boys,259386
2021-10-11 14:01,Peter Bjorn and John,Young Folks,276693
2021-10-11 14:04,Capital Cities,Kangaroo Court,148253
2021-10-11 14:16,Maxi Trusso,Nothing at All,155760
2021-10-11 23:27,Maxi Trusso,Nothing at All,2575
2021-10-11 23:32,Black Pumas,Colors,295793
2021-10-11 23:35,Harry Styles,Watermelon Sugar,174000
2021-10-11 23:41,Two Door Cinema Club,Undercover Martyn,167773
2021-10-11 23:42,Milky Chance,Stolen Dance,30530
2021-10-11 23:45,bôa,Duvet,203600
2021-10-11 23:55,Vantage,Dancing All Night,164410
2021-10-12 00:07,Macross 82-99,Plástico Amor,241408
2021-10-12 00:07,Blur,Song 2,1116
2021-10-12 00:10,The Cranberries,Zombie,180928
2021-10-12 00:16,Nirvana,Smells Like Teen Spirit,301920
2021-10-12 00:41,Blur,Girls & Boys,259386
2021-10-12 00:46,Goldroom,City Girls,295250
2021-10-12 00:50,Macross 82-99,Plástico Amor,184737
2021-10-12 01:48,Macross 82-99,Plástico Amor,75000
2021-10-12 01:49,Alan Walker,Faded,46470
2021-10-12 01:53,Karen Harding,Say Something - Zac Samuel Remix,213135
2021-10-12 01:56,Dua Lipa,Hallucinate,208505
2021-10-12 01:57,Gustavo Cerati,Te Llevo para Que Me Lleves,64999
2021-10-12 01:57,Avicii,Wake Me Up,5539
2021-10-12 01:58,Avicii,Wake Me Up,22967
2021-10-12 02:00,Tiësto,Don't Be Shy,140500
2021-10-12 02:04,Gepe,Hablar de Ti,205569
2021-10-12 02:08,Grupo Niche,Eres,268560
2021-10-12 02:09,Extremoduro,¡Qué sonrisa tan rara!,31703
2021-10-12 02:26,Calvin Harris,One Kiss (with Dua Lipa),194513
2021-10-12 02:51,Shinsei Kamattechan,Boku no Sensou,5376
2021-10-12 02:53,Tiësto,Don't Be Shy,140500
2021-10-12 02:57,Ed Sheeran,Shape of You,233712
2021-10-12 03:02,Los Rodriguez,Milonga del marinero y el capitán,2245
2021-10-12 03:02,ASC,Volatile,36514
2021-10-12 03:02,Vantage,Shiny,264000
2021-10-12 03:02,Ana Belén,La Puerta De Alcalá - En Directo,1398
2021-10-12 03:07,Michael Jackson,Love Never Felt So Good,246026
2021-10-12 03:10,Melendi,Un violinista en tu tejado,222720
2021-10-12 03:14,Shakira,Sale el Sol,200133
2021-10-12 03:18,Blur,Girls & Boys,259386
2021-10-12 03:21,Latin Dreams,Mi Amor Es para Ti,202013
2021-10-12 03:25,Portugal. The Man,Live in the Moment,246786
2021-10-12 03:28,Monsieur Periné,La Tienda de Sombreros,165186
2021-10-12 03:31,The Strokes,Last Nite,193506
2021-10-12 03:36,Melendi,Un violinista en tu tejado,222720
2021-10-12 03:36,Café Tacvba,Eres,12378
2021-10-12 03:36,Café Tacvba,Eres,6936
2021-10-12 03:40,Electric Light Orchestra,Sweet Talkin' Woman,229866
2021-10-12 03:42,Coti,Antes Que Ver El Sol,89946
2021-10-12 03:42,John Legend,All of Me,9416
2021-10-12 03:46,Black Pumas,Colors,246586
2021-10-12 03:50,Carlos Vives,Alicia Adorada,255600
2021-10-12 03:54,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán,231708
2021-10-12 04:53,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán,15742
2021-10-12 04:54,Mac DeMarco,Moonlight on the River,11900
2021-10-12 04:58,Friendly Fires,Lovesick,234733
2021-10-12 05:01,Alan Walker,Faded,212626
2021-10-12 05:03,DJ Quicksilver,Bellissima - Radio Edit,132948
2021-10-12 05:04,HTHAZE,I Love You Baby,15066
2021-10-12 05:07,HTHAZE,I Love You Baby,187451
2021-10-12 05:12,Goldroom,City Girls,295250
2021-10-12 05:15,Vico C,5 de Septiembre - Reggaeton Version,142700
2021-10-12 13:44,Extremoduro,La vereda de la puerta de atrás,3555
2021-10-12 13:44,Sandy,Homenaje A Papo,3950
2021-10-12 13:44,Vico C,5 de Septiembre - Reggaeton Version,7008
2021-10-12 13:49,Silk City,Electricity (with Dua Lipa),238173
2021-10-12 13:50,Shakira,Sale el Sol,52371
2021-10-12 13:52,Shakira,Sale el Sol,120308
2021-10-12 13:56,Katy Perry,The One That Got Away,227333
2021-10-12 13:59,Alvaro Soler,El Mismo Sol,179506
2021-10-12 14:20,The Strokes,Under Cover of Darkness,198000
2021-10-12 17:54,Edson Velandia,Hace un Mes Que Estoy en Paro,8100
2021-10-12 17:57,Aguas Ardientes,Bogotá,190192
2021-10-12 18:15,The Temper Trap,Sweet Disposition,231546
2021-10-12 18:24,Conjuro Epiléptico,Unicornio Azul,550649
2021-10-12 18:29,Peter Bjorn and John,Young Folks,276693
2021-10-12 18:32,Mumm-ra,She's Got You High,205213
2021-10-12 18:37,8D Tunes,Everywhere (8D Audio),259677
2021-10-12 18:40,Robe,Interludio,191971
2021-10-12 18:43,Noisettes,Never Forget You,192213
2021-10-12 18:46,Maria Daniela Y Su Sonido Lasser,Chicle de Menta,185026
2021-10-12 18:52,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-10-12 18:56,Shinsei Kamattechan,Boku no Sensou,280466
2021-10-12 19:10,Vantage,Count What You Have Now,188942
2021-10-12 19:53,Shiro Sagisu,A Cruel Angel's Thesis - Director's Edit Version,245093
2021-10-12 19:58,Peter Schilling,Major Tom - Coming Home,301373
2021-10-12 22:09,Muerdo,Me lo prometo,55293
2021-10-12 23:30,Doja Cat,Kiss Me More (feat. SZA),3132
2021-10-12 23:32,Conjunto Chaney,Amor De Primavera,73663
2021-10-12 23:38,Conjunto Chaney,Amor De Primavera,221299
2021-10-12 23:41,Two Door Cinema Club,Undercover Martyn,167773
2021-10-12 23:51,Red Hot Chili Peppers,Can't Stop,249691
2021-10-12 23:54,La Zimbabwe,Traición a la Mejicana,145208
2021-10-12 23:58,Yung Anime,Tokyo Ghoul Opening (Unravel),236161
2021-10-13 00:01,Olivia Rodrigo,good 4 u,178146
2021-10-13 00:05,Baby Bash,Suga Suga,239026
2021-10-13 00:20,Bajo Tierra,El Pobre,46764
2021-10-13 12:43,Tame Impala,The Less I Know The Better,216320
2021-10-13 12:46,Harry Styles,Watermelon Sugar,174000
2021-10-13 12:51,8D Tunes,Everywhere (8D Audio),259677
2021-10-13 12:55,Peter Bjorn and John,Young Folks,276693
2021-10-13 13:00,Milky Chance,Stolen Dance,313684
2021-10-13 13:04,Foster The People,Call It What You Want - Treasure Fingers Pre-Party Remix Radio Edit,222080
2021-10-13 13:07,David Zowie,House Every Weekend - Radio Edit,182767
2021-10-13 13:12,Poncho,Please Me,268466
2021-10-13 13:15,Olivia Rodrigo,good 4 u,178146
2021-10-13 13:19,Cage The Elephant,Come A Little Closer,229346
2021-10-13 13:23,Goldroom,City Girls,295250
2021-10-13 13:27,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-10-13 13:31,Black Pumas,Colors,246586
2021-10-13 13:35,Foster The People,Pumped Up Kicks,239600
2021-10-13 13:39,Vantage,Dancing All Night,235000
2021-10-13 13:42,Empire of the Sun,Walking On A Dream,198440
2021-10-13 13:48,Vantage,Count What You Have Now,300000
2021-10-13 13:52,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,284277
2021-10-13 14:33,Grupo Niche,Eres,10950
2021-10-13 14:33,Vantage,Dancing All Night,8060
2021-10-13 14:36,Robe,Interludio,191971
2021-10-13 14:38,The White Stripes,Fell In Love With a Girl,110093
2021-10-13 14:42,Cage The Elephant,Come A Little Closer,229346
2021-10-13 14:45,Two Door Cinema Club,Undercover Martyn,167773
2021-10-13 15:16,Black Pumas,Colors,469924
2021-10-13 15:19,Olivia Rodrigo,good 4 u,178146
2021-10-13 15:20,LiSA,紅蓮華,49193
2021-10-13 15:23,Greeicy,Más Fuerte,184760
2021-10-13 15:27,Blur,Girls & Boys,259386
2021-10-13 15:31,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2021-10-13 15:35,Red Hot Chili Peppers,Under the Bridge,264306
2021-10-13 15:41,Monsieur Periné,Mi Libertad,336666
2021-10-13 15:46,El Kuelgue,Bossa & People,302613
2021-10-13 15:55,Robe,Primer movimiento: Después de la catarsis,537226
2021-10-13 15:58,Muerdo,Me lo prometo,182453
2021-10-13 16:05,America,A Horse with No Name,422736
2021-10-13 16:08,The Kingsmen,Louie Louie,165381
2021-10-13 16:12,Peter Bjorn and John,Young Folks,276693
2021-10-13 16:17,Blur,Girls & Boys,259386
2021-10-13 16:20,Moderatto,Vamos A La Playa,207712
2021-10-13 16:25,Poncho,Please Me,268466
2021-10-13 16:28,Capital Cities,Kangaroo Court,223186
2021-10-13 16:31,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2021-10-13 16:36,Red Hot Chili Peppers,Under the Bridge,264306
2021-10-13 16:40,Foster The People,Pumped Up Kicks,239600
2021-10-13 18:29,Gorillaz,Feel Good Inc.,70386
2021-10-13 18:34,Milky Chance,Stolen Dance,313684
2021-10-13 18:38,99 Souls,The Girl Is Mine,216613
2021-10-13 18:58,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,10286
2021-10-13 18:59,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,21360
2021-10-13 19:03,Poncho,Please Me,268466
2021-10-13 19:08,Red Hot Chili Peppers,Can't Stop,269000
2021-10-13 19:17,Ace of Base,All That She Wants,211213
2021-10-13 19:18,Dua Lipa,IDGAF,40028
2021-10-13 19:20,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,146016
2021-10-13 19:20,Tom Odell,Another Love,1764
2021-10-13 19:20,John Legend,All of Me,583
2021-10-13 19:20,Corey Hart,Sunglasses At Night,2330
2021-10-13 19:24,Calvin Harris,Summer,222533
2021-10-13 19:33,Blur,Girls & Boys,259386
2021-10-13 19:38,Deluxe,Extra Mile,1883
2021-10-13 19:38,8D Tunes,Everywhere (8D Audio),259677
2021-10-13 19:38,Duke Dumont,Ocean Drive,16557
2021-10-13 19:38,The Outfield,Your Love,8274
2021-10-13 19:41,Portugal. The Man,Feel It Still,163253
2021-10-13 19:42,Capital Cities,Kangaroo Court,30228
2021-10-13 21:38,Inner Circle,Bad Boys (Theme from COPS),6010
2021-10-13 21:38,2CELLOS,Wake Me Up,214412
2021-10-13 21:41,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-10-13 21:44,Olivia Rodrigo,good 4 u,178146
2021-10-13 21:48,LiSA,紅蓮華,238586
2021-10-13 21:49,Mon Laferte,Amárrame,51313
2021-10-13 22:29,Capital Cities,Kangaroo Court,159946
2021-10-13 22:30,Capital Cities,Kangaroo Court,32020
2021-10-13 22:34,Miura Jam,Black Rover,236426
2021-10-13 22:37,Natiruts,Quero Ser Feliz Também - Ao Vivo,214613
2021-10-13 22:41,LP,Lost on You,223147
2021-10-13 22:44,HTHAZE,I Love You Baby,202622
2021-10-13 22:45,Dua Lipa,Last Dance,7272
2021-10-13 22:45,The Police,Every Breath You Take,17423
2021-10-13 22:45,Disclosure,Omen - Radio Edit,7841
2021-10-13 22:48,a-ha,Take on Me,171654
2021-10-13 22:51,Smash Mouth,All Star,200373
2021-10-13 22:54,Vantage,Dancing All Night,151956
2021-10-13 22:57,Gorgon City,Elevate,221720
2021-10-13 23:02,Coldplay,Adventure of a Lifetime,263786
2021-10-13 23:03,Bruno Mars,Marry You,1000
2021-10-13 23:03,Gotye,Somebody That I Used To Know,79443
2021-10-13 23:07,Bruno Mars,Marry You,227195
2021-10-13 23:08,Tom Odell,Another Love,12854
2021-10-13 23:10,Portugal. The Man,Feel It Still,163253
2021-10-13 23:29,Noisettes,Never Forget You,192213
2021-10-13 23:33,David Guetta,Titanium (feat. Sia),245040
2021-10-13 23:34,Calvin Harris,Outside (feat. Ellie Goulding),83364
2021-10-13 23:37,Harry Styles,Watermelon Sugar,122414
2021-10-13 23:40,Danza Invisible,Sin aliento,170476
2021-10-13 23:43,Bajo Kontrol,La Cinta Rosa,235151
2021-10-13 23:47,Julieta Venegas,Algo Está Cambiando,193380
2021-10-13 23:51,PXNDX,Los Malaventurados No Lloran - MTV Unplugged,238841
2021-10-13 23:55,Gondwana,Antonia,246493
2021-10-13 23:59,Gustavo Cerati,Te Llevo para Que Me Lleves,223124
2021-10-14 00:01,Los Makenzy,Aura,122369
2021-10-14 00:05,Charly García,Hablando a Tu Corazón,255266
2021-10-14 00:06,Tan Bionica,Obsesionario en la Mayor,51846
2021-10-14 00:07,Mi Amigo Invencible,Máquina del Tiempo,28363
2021-10-14 00:07,Black Pumas,Colors,6168
2021-10-14 00:11,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,19181
2021-10-14 00:11,Conjunto Chaney,Amor De Primavera,235051
2021-10-14 00:15,David Pabon,Caradura,236703
2021-10-14 00:18,Rauw Alejandro,Todo De Ti,181077
2021-10-14 00:23,Grupo Niche,Eres,268560
2021-10-14 01:47,The Temper Trap,Sweet Disposition,21246
2021-10-14 01:52,Sonora Ponceña,Canción,291663
2021-10-14 01:57,Sonora Ponceña,De Que Callada Manera,289410
2021-10-14 02:04,Willie Colón,El Gran Varón,414706
2021-10-14 02:07,Bobby Valentin,La Boda de Ella,165578
2021-10-14 02:39,Bobby Valentin,La Boda de Ella,17055
2021-10-14 02:40,Poncho,Please Me,16095
2021-10-14 02:40,Olivia Rodrigo,good 4 u,11061
2021-10-14 02:44,Foster The People,Pumped Up Kicks,239600
2021-10-14 02:44,Conjunto Chaney,Amor De Primavera,5484
2021-10-14 02:47,Flo Rida,Right Round,204640
2021-10-14 02:50,Tan Bionica,Obsesionario en la Mayor,131460
2021-10-14 03:21,Tan Bionica,Obsesionario en la Mayor,10102
2021-10-14 03:26,Poncho,Please Me,19761
2021-10-14 03:26,Black Pumas,Colors,246586
2021-10-14 03:31,Juan Pablo Vega,Nada Personal,281960
2021-10-14 04:31,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,252702
2021-10-14 14:37,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,33950
2021-10-14 14:58,Katy Perry,The One That Got Away,227333
2021-10-14 15:01,Justin Bieber,Off My Face,156467
2021-10-14 15:04,Owl City,Good Time,205933
2021-10-14 15:08,Billie Eilish,Oxytocin,210232
2021-10-14 15:10,Fedde Le Grand,Gatekeeper,150000
2021-10-14 16:38,THE DRIVER ERA,Afterglow,34742
2021-10-14 16:42,Jaden,Cabin Fever,195214
2021-10-14 18:03,SZA,Good Days,189845
2021-10-14 18:05,Olivia Rodrigo,favorite crime,152666
2021-10-14 19:46,"Tyler, The Creator",EARFQUAKE,106843
2021-10-15 00:43,The Black Keys,Lonely Boy,168
2021-10-15 00:48,Blur,Girls & Boys,259386
2021-10-15 00:57,Interpol,The Rover,105113
2021-10-15 00:57,Bloc Party,Helicopter,1264
2021-10-15 00:57,Foster The People,Houdini,39138
2021-10-15 01:01,Foster The People,Pumped Up Kicks,239600
2021-10-15 01:06,Rata Blanca,Aún Estás En Mis Sueños,303066
